t,K,Z
25.307,0.726463,0.544932
25.308,0.726793,0.544783
25.309,0.727124,0.544634
25.31,0.727455,0.544485
25.311,0.727787,0.544337
25.312,0.728118,0.544189
25.313,0.72845,0.544041
25.314,0.728782,0.543893
25.315,0.729115,0.543746
25.316,0.729447,0.543598
25.317,0.72978,0.543451
25.318,0.730113,0.543304
25.319,0.730447,0.543158
25.32,0.73078,0.543011
25.321,0.731114,0.542865
25.322,0.731449,0.542719
25.323,0.731783,0.542573
25.324,0.732118,0.542428
25.325,0.732453,0.542283
25.326,0.732788,0.542137
25.327,0.733124,0.541993
25.328,0.733459,0.541848
25.329,0.733795,0.541704
25.33,0.734132,0.541559
25.331,0.734468,0.541415
25.332,0.734805,0.541272
25.333,0.735142,0.541128
25.334,0.73548,0.540985
25.335,0.735817,0.540842
25.336,0.736155,0.540699
25.337,0.736493,0.540556
25.338,0.736831,0.540414
25.339,0.73717,0.540271
25.34,0.737509,0.540129
25.341,0.737848,0.539988
25.342,0.738188,0.539846
25.343,0.738527,0.539705
25.344,0.738867,0.539564
25.345,0.739207,0.539423
25.346,0.739548,0.539282
25.347,0.739889,0.539142
25.348,0.74023,0.539001
25.349,0.740571,0.538861
25.35,0.740912,0.538722
25.351,0.741254,0.538582
25.352,0.741596,0.538443
25.353,0.741938,0.538303
25.354,0.742281,0.538165
25.355,0.742624,0.538026
25.356,0.742967,0.537887
25.357,0.74331,0.537749
25.358,0.743654,0.537611
25.359,0.743998,0.537473
25.36,0.744342,0.537336
25.361,0.744686,0.537198
25.362,0.745031,0.537061
25.363,0.745376,0.536924
25.364,0.745721,0.536788
25.365,0.746066,0.536651
25.366,0.746412,0.536515
25.367,0.746758,0.536379
25.368,0.747104,0.536243
25.369,0.747451,0.536107
25.37,0.747797,0.535972
25.371,0.748144,0.535837
25.372,0.748492,0.535702
25.373,0.748839,0.535567
25.374,0.749187,0.535432
25.375,0.749535,0.535298
25.376,0.749883,0.535164
25.377,0.750232,0.53503
25.378,0.750581,0.534897
25.379,0.75093,0.534763
25.38,0.751279,0.53463
25.381,0.751629,0.534497
25.382,0.751979,0.534364
25.383,0.752329,0.534232
25.384,0.752679,0.534099
25.385,0.75303,0.533967
25.386,0.753381,0.533835
25.387,0.753732,0.533704
25.388,0.754083,0.533572
25.389,0.754435,0.533441
25.39,0.754787,0.53331
25.391,0.755139,0.533179
25.392,0.755492,0.533049
25.393,0.755845,0.532919
25.394,0.756198,0.532788
25.395,0.756551,0.532658
25.396,0.756905,0.532529
25.397,0.757258,0.532399
25.398,0.757613,0.53227
25.399,0.757967,0.532141
25.4,0.758322,0.532012
25.401,0.758676,0.531884
25.402,0.759032,0.531755
25.403,0.759387,0.531627
25.404,0.759743,0.531499
25.405,0.760099,0.531372
25.406,0.760455,0.531244
25.407,0.760811,0.531117
25.408,0.761168,0.53099
25.409,0.761525,0.530863
25.41,0.761882,0.530736
25.411,0.76224,0.53061
25.412,0.762598,0.530484
25.413,0.762956,0.530358
25.414,0.763314,0.530232
25.415,0.763673,0.530107
25.416,0.764031,0.529981
25.417,0.76439,0.529856
25.418,0.76475,0.529732
25.419,0.76511,0.529607
25.42,0.765469,0.529483
25.421,0.76583,0.529358
25.422,0.76619,0.529234
25.423,0.766551,0.529111
25.424,0.766912,0.528987
25.425,0.767273,0.528864
25.426,0.767634,0.528741
25.427,0.767996,0.528618
25.428,0.768358,0.528495
25.429,0.76872,0.528373
25.43,0.769083,0.528251
25.431,0.769446,0.528129
25.432,0.769809,0.528007
25.433,0.770172,0.527885
25.434,0.770536,0.527764
25.435,0.7709,0.527643
25.436,0.771264,0.527522
25.437,0.771628,0.527401
25.438,0.771993,0.527281
25.439,0.772358,0.527161
25.44,0.772723,0.527041
25.441,0.773089,0.526921
25.442,0.773454,0.526801
25.443,0.77382,0.526682
25.444,0.774187,0.526563
25.445,0.774553,0.526444
25.446,0.77492,0.526325
25.447,0.775287,0.526207
25.448,0.775654,0.526089
25.449,0.776022,0.525971
25.45,0.77639,0.525853
25.451,0.776758,0.525735
25.452,0.777126,0.525618
25.453,0.777495,0.525501
25.454,0.777864,0.525384
25.455,0.778233,0.525267
25.456,0.778602,0.525151
25.457,0.778972,0.525034
25.458,0.779342,0.524918
25.459,0.779712,0.524802
25.46,0.780083,0.524687
25.461,0.780454,0.524571
25.462,0.780825,0.524456
25.463,0.781196,0.524341
25.464,0.781568,0.524227
25.465,0.781939,0.524112
25.466,0.782312,0.523998
25.467,0.782684,0.523884
25.468,0.783057,0.52377
25.469,0.78343,0.523656
25.47,0.783803,0.523543
25.471,0.784176,0.52343
25.472,0.78455,0.523317
25.473,0.784924,0.523204
25.474,0.785298,0.523091
25.475,0.785673,0.522979
25.476,0.786047,0.522867
25.477,0.786422,0.522755
25.478,0.786798,0.522643
25.479,0.787173,0.522532
25.48,0.787549,0.522421
25.481,0.787925,0.52231
25.482,0.788302,0.522199
25.483,0.788678,0.522089
25.484,0.789055,0.521978
25.485,0.789432,0.521868
25.486,0.78981,0.521758
25.487,0.790188,0.521649
25.488,0.790566,0.521539
25.489,0.790944,0.52143
25.49,0.791322,0.521321
25.491,0.791701,0.521212
25.492,0.79208,0.521104
25.493,0.79246,0.520995
25.494,0.792839,0.520887
25.495,0.793219,0.520779
25.496,0.793599,0.520671
25.497,0.79398,0.520564
25.498,0.79436,0.520457
25.499,0.794741,0.52035
25.5,0.795122,0.520243
25.501,0.795504,0.520136
25.502,0.795886,0.52003
25.503,0.796268,0.519924
25.504,0.79665,0.519818
25.505,0.797032,0.519712
25.506,0.797415,0.519607
25.507,0.797798,0.519501
25.508,0.798182,0.519396
25.509,0.798565,0.519292
25.51,0.798949,0.519187
25.511,0.799333,0.519083
25.512,0.799718,0.518978
25.513,0.800102,0.518874
25.514,0.800487,0.518771
25.515,0.800872,0.518667
25.516,0.801258,0.518564
25.517,0.801644,0.518461
25.518,0.80203,0.518358
25.519,0.802416,0.518255
25.52,0.802803,0.518153
25.521,0.803189,0.518051
25.522,0.803576,0.517949
25.523,0.803964,0.517847
25.524,0.804351,0.517746
25.525,0.804739,0.517644
25.526,0.805128,0.517543
25.527,0.805516,0.517442
25.528,0.805905,0.517342
25.529,0.806294,0.517241
25.53,0.806683,0.517141
25.531,0.807072,0.517041
25.532,0.807462,0.516941
25.533,0.807852,0.516842
25.534,0.808243,0.516743
25.535,0.808633,0.516644
25.536,0.809024,0.516545
25.537,0.809415,0.516446
25.538,0.809807,0.516348
25.539,0.810198,0.516249
25.54,0.81059,0.516151
25.541,0.810982,0.516054
25.542,0.811375,0.515956
25.543,0.811768,0.515859
25.544,0.812161,0.515762
25.545,0.812554,0.515665
25.546,0.812947,0.515568
25.547,0.813341,0.515472
25.548,0.813735,0.515375
25.549,0.81413,0.515279
25.55,0.814524,0.515184
25.551,0.814919,0.515088
25.552,0.815314,0.514993
25.553,0.81571,0.514898
25.554,0.816105,0.514803
25.555,0.816501,0.514708
25.556,0.816898,0.514614
25.557,0.817294,0.514519
25.558,0.817691,0.514425
25.559,0.818088,0.514332
25.56,0.818485,0.514238
25.561,0.818883,0.514145
25.562,0.819281,0.514052
25.563,0.819679,0.513959
25.564,0.820077,0.513866
25.565,0.820476,0.513774
25.566,0.820875,0.513681
25.567,0.821274,0.513589
25.568,0.821674,0.513498
25.569,0.822073,0.513406
25.57,0.822473,0.513315
25.571,0.822874,0.513224
25.572,0.823274,0.513133
25.573,0.823675,0.513042
25.574,0.824076,0.512951
25.575,0.824478,0.512861
25.576,0.824879,0.512771
25.577,0.825281,0.512681
25.578,0.825683,0.512592
25.579,0.826086,0.512502
25.58,0.826488,0.512413
25.581,0.826891,0.512324
25.582,0.827295,0.512236
25.583,0.827698,0.512147
25.584,0.828102,0.512059
25.585,0.828506,0.511971
25.586,0.82891,0.511883
25.587,0.829315,0.511796
25.588,0.82972,0.511708
25.589,0.830125,0.511621
25.59,0.83053,0.511534
25.591,0.830936,0.511448
25.592,0.831342,0.511361
25.593,0.831748,0.511275
25.594,0.832155,0.511189
25.595,0.832562,0.511103
25.596,0.832969,0.511017
25.597,0.833376,0.510932
25.598,0.833783,0.510847
25.599,0.834191,0.510762
25.6,0.834599,0.510677
25.601,0.835008,0.510593
25.602,0.835416,0.510509
25.603,0.835825,0.510425
25.604,0.836235,0.510341
25.605,0.836644,0.510257
25.606,0.837054,0.510174
25.607,0.837464,0.510091
25.608,0.837874,0.510008
25.609,0.838285,0.509925
25.61,0.838695,0.509843
25.611,0.839107,0.50976
25.612,0.839518,0.509678
25.613,0.83993,0.509597
25.614,0.840341,0.509515
25.615,0.840754,0.509434
25.616,0.841166,0.509353
25.617,0.841579,0.509272
25.618,0.841992,0.509191
25.619,0.842405,0.509111
25.62,0.842819,0.50903
25.621,0.843232,0.50895
25.622,0.843646,0.508871
25.623,0.844061,0.508791
25.624,0.844475,0.508712
25.625,0.84489,0.508633
25.626,0.845305,0.508554
25.627,0.845721,0.508475
25.628,0.846137,0.508396
25.629,0.846552,0.508318
25.63,0.846969,0.50824
25.631,0.847385,0.508162
25.632,0.847802,0.508085
25.633,0.848219,0.508008
25.634,0.848636,0.507931
25.635,0.849054,0.507854
25.636,0.849472,0.507777
25.637,0.84989,0.507701
25.638,0.850308,0.507624
25.639,0.850727,0.507548
25.64,0.851146,0.507473
25.641,0.851565,0.507397
25.642,0.851985,0.507322
25.643,0.852404,0.507247
25.644,0.852824,0.507172
25.645,0.853245,0.507097
25.646,0.853665,0.507023
25.647,0.854086,0.506949
25.648,0.854507,0.506875
25.649,0.854929,0.506801
25.65,0.85535,0.506727
25.651,0.855772,0.506654
25.652,0.856194,0.506581
25.653,0.856617,0.506508
25.654,0.85704,0.506435
25.655,0.857463,0.506363
25.656,0.857886,0.506291
25.657,0.858309,0.506219
25.658,0.858733,0.506147
25.659,0.859157,0.506076
25.66,0.859582,0.506004
25.661,0.860006,0.505933
25.662,0.860431,0.505863
25.663,0.860856,0.505792
25.664,0.861282,0.505722
25.665,0.861708,0.505651
25.666,0.862134,0.505581
25.667,0.86256,0.505512
25.668,0.862986,0.505442
25.669,0.863413,0.505373
25.67,0.86384,0.505304
25.671,0.864267,0.505235
25.672,0.864695,0.505167
25.673,0.865123,0.505098
25.674,0.865551,0.50503
25.675,0.86598,0.504962
25.676,0.866408,0.504895
25.677,0.866837,0.504827
25.678,0.867266,0.50476
25.679,0.867696,0.504693
25.68,0.868126,0.504626
25.681,0.868556,0.50456
25.682,0.868986,0.504493
25.683,0.869417,0.504427
25.684,0.869848,0.504361
25.685,0.870279,0.504296
25.686,0.87071,0.50423
25.687,0.871142,0.504165
25.688,0.871574,0.5041
25.689,0.872006,0.504035
25.69,0.872438,0.503971
25.691,0.872871,0.503907
25.692,0.873304,0.503842
25.693,0.873737,0.503779
25.694,0.874171,0.503715
25.695,0.874605,0.503652
25.696,0.875039,0.503588
25.697,0.875473,0.503526
25.698,0.875908,0.503463
25.699,0.876343,0.5034
25.7,0.876778,0.503338
25.701,0.877214,0.503276
25.702,0.877649,0.503214
25.703,0.878085,0.503153
25.704,0.878522,0.503091
25.705,0.878958,0.50303
25.706,0.879395,0.502969
25.707,0.879832,0.502909
25.708,0.880269,0.502848
25.709,0.880707,0.502788
25.71,0.881145,0.502728
25.711,0.881583,0.502668
25.712,0.882022,0.502609
25.713,0.88246,0.50255
25.714,0.882899,0.50249
25.715,0.883338,0.502432
25.716,0.883778,0.502373
25.717,0.884218,0.502315
25.718,0.884658,0.502256
25.719,0.885098,0.502199
25.72,0.885539,0.502141
25.721,0.88598,0.502083
25.722,0.886421,0.502026
25.723,0.886862,0.501969
25.724,0.887304,0.501912
25.725,0.887746,0.501856
25.726,0.888188,0.501799
25.727,0.888631,0.501743
25.728,0.889073,0.501687
25.729,0.889516,0.501632
25.73,0.88996,0.501576
25.731,0.890403,0.501521
25.732,0.890847,0.501466
25.733,0.891291,0.501411
25.734,0.891736,0.501357
25.735,0.89218,0.501303
25.736,0.892625,0.501249
25.737,0.89307,0.501195
25.738,0.893516,0.501141
25.739,0.893962,0.501088
25.74,0.894408,0.501035
25.741,0.894854,0.500982
25.742,0.8953,0.500929
25.743,0.895747,0.500877
25.744,0.896194,0.500824
25.745,0.896642,0.500772
25.746,0.897089,0.500721
25.747,0.897537,0.500669
25.748,0.897985,0.500618
25.749,0.898434,0.500567
25.75,0.898883,0.500516
25.751,0.899332,0.500465
25.752,0.899781,0.500415
25.753,0.90023,0.500365
25.754,0.90068,0.500315
25.755,0.90113,0.500265
25.756,0.90158,0.500216
25.757,0.902031,0.500167
25.758,0.902482,0.500118
25.759,0.902933,0.500069
25.76,0.903384,0.50002
25.761,0.903836,0.499972
25.762,0.904288,0.499924
25.763,0.90474,0.499876
25.764,0.905193,0.499828
25.765,0.905646,0.499781
25.766,0.906099,0.499734
25.767,0.906552,0.499687
25.768,0.907005,0.49964
25.769,0.907459,0.499594
25.77,0.907913,0.499547
25.771,0.908368,0.499501
25.772,0.908822,0.499456
25.773,0.909277,0.49941
25.774,0.909732,0.499365
25.775,0.910188,0.49932
25.776,0.910644,0.499275
25.777,0.9111,0.49923
25.778,0.911556,0.499186
25.779,0.912012,0.499142
25.78,0.912469,0.499098
25.781,0.912926,0.499054
25.782,0.913383,0.499011
25.783,0.913841,0.498968
25.784,0.914299,0.498925
25.785,0.914757,0.498882
25.786,0.915215,0.498839
25.787,0.915674,0.498797
25.788,0.916133,0.498755
25.789,0.916592,0.498713
25.79,0.917052,0.498671
25.791,0.917512,0.49863
25.792,0.917972,0.498589
25.793,0.918432,0.498548
25.794,0.918892,0.498507
25.795,0.919353,0.498467
25.796,0.919814,0.498427
25.797,0.920276,0.498387
25.798,0.920737,0.498347
25.799,0.921199,0.498308
25.8,0.921661,0.498268
25.801,0.922124,0.498229
25.802,0.922586,0.49819
25.803,0.923049,0.498152
25.804,0.923513,0.498114
25.805,0.923976,0.498075
25.806,0.92444,0.498038
25.807,0.924904,0.498
25.808,0.925368,0.497963
25.809,0.925833,0.497925
25.81,0.926298,0.497888
25.811,0.926763,0.497852
25.812,0.927228,0.497815
25.813,0.927694,0.497779
25.814,0.92816,0.497743
25.815,0.928626,0.497707
25.816,0.929092,0.497672
25.817,0.929559,0.497637
25.818,0.930026,0.497601
25.819,0.930493,0.497567
25.82,0.930961,0.497532
25.821,0.931428,0.497498
25.822,0.931897,0.497464
25.823,0.932365,0.49743
25.824,0.932833,0.497396
25.825,0.933302,0.497363
25.826,0.933771,0.497329
25.827,0.934241,0.497297
25.828,0.93471,0.497264
25.829,0.93518,0.497231
25.83,0.93565,0.497199
25.831,0.936121,0.497167
25.832,0.936592,0.497135
25.833,0.937063,0.497104
25.834,0.937534,0.497073
25.835,0.938005,0.497042
25.836,0.938477,0.497011
25.837,0.938949,0.49698
25.838,0.939421,0.49695
25.839,0.939894,0.49692
25.84,0.940367,0.49689
25.841,0.94084,0.49686
25.842,0.941313,0.496831
25.843,0.941787,0.496802
25.844,0.942261,0.496773
25.845,0.942735,0.496744
25.846,0.94321,0.496716
25.847,0.943684,0.496687
25.848,0.944159,0.496659
25.849,0.944634,0.496632
25.85,0.94511,0.496604
25.851,0.945586,0.496577
25.852,0.946062,0.49655
25.853,0.946538,0.496523
25.854,0.947015,0.496497
25.855,0.947491,0.49647
25.856,0.947969,0.496444
25.857,0.948446,0.496418
25.858,0.948923,0.496393
25.859,0.949401,0.496367
25.86,0.94988,0.496342
25.861,0.950358,0.496317
25.862,0.950837,0.496293
25.863,0.951316,0.496268
25.864,0.951795,0.496244
25.865,0.952274,0.49622
25.866,0.952754,0.496197
25.867,0.953234,0.496173
25.868,0.953714,0.49615
25.869,0.954195,0.496127
25.87,0.954676,0.496104
25.871,0.955157,0.496082
25.872,0.955638,0.49606
25.873,0.95612,0.496038
25.874,0.956601,0.496016
25.875,0.957083,0.495994
25.876,0.957566,0.495973
25.877,0.958049,0.495952
25.878,0.958531,0.495931
25.879,0.959015,0.495911
25.88,0.959498,0.49589
25.881,0.959982,0.49587
25.882,0.960466,0.49585
25.883,0.96095,0.495831
25.884,0.961434,0.495811
25.885,0.961919,0.495792
25.886,0.962404,0.495773
25.887,0.962889,0.495755
25.888,0.963375,0.495736
25.889,0.963861,0.495718
25.89,0.964347,0.4957
25.891,0.964833,0.495683
25.892,0.96532,0.495665
25.893,0.965807,0.495648
25.894,0.966294,0.495631
25.895,0.966781,0.495614
25.896,0.967269,0.495598
25.897,0.967757,0.495582
25.898,0.968245,0.495566
25.899,0.968733,0.49555
25.9,0.969222,0.495534
25.901,0.969711,0.495519
25.902,0.9702,0.495504
25.903,0.970689,0.495489
25.904,0.971179,0.495475
25.905,0.971669,0.495461
25.906,0.972159,0.495447
25.907,0.97265,0.495433
25.908,0.973141,0.495419
25.909,0.973632,0.495406
25.91,0.974123,0.495393
25.911,0.974614,0.49538
25.912,0.975106,0.495367
25.913,0.975598,0.495355
25.914,0.976091,0.495343
25.915,0.976583,0.495331
25.916,0.977076,0.49532
25.917,0.977569,0.495308
25.918,0.978063,0.495297
25.919,0.978556,0.495286
25.92,0.97905,0.495276
25.921,0.979544,0.495265
25.922,0.980039,0.495255
25.923,0.980533,0.495245
25.924,0.981028,0.495236
25.925,0.981523,0.495226
25.926,0.982019,0.495217
25.927,0.982515,0.495208
25.928,0.983011,0.495199
25.929,0.983507,0.495191
25.93,0.984003,0.495183
25.931,0.9845,0.495175
25.932,0.984997,0.495167
25.933,0.985494,0.49516
25.934,0.985992,0.495153
25.935,0.98649,0.495146
25.936,0.986988,0.495139
25.937,0.987486,0.495133
25.938,0.987984,0.495126
25.939,0.988483,0.49512
25.94,0.988982,0.495115
25.941,0.989482,0.495109
25.942,0.989981,0.495104
25.943,0.990481,0.495099
25.944,0.990981,0.495094
25.945,0.991482,0.49509
25.946,0.991982,0.495086
25.947,0.992483,0.495082
25.948,0.992984,0.495078
25.949,0.993485,0.495075
25.95,0.993987,0.495071
25.951,0.994489,0.495068
25.952,0.994991,0.495066
25.953,0.995494,0.495063
25.954,0.995996,0.495061
25.955,0.996499,0.495059
25.956,0.997002,0.495057
25.957,0.997506,0.495056
25.958,0.998009,0.495055
25.959,0.998513,0.495054
25.96,0.999018,0.495053
25.961,0.999522,0.495052
25.962,1.00003,0.495052
25.963,1.00053,0.495052
25.964,1.00104,0.495052
25.965,1.00154,0.495053
25.966,1.00205,0.495054
25.967,1.00255,0.495055
25.968,1.00306,0.495056
25.969,1.00357,0.495057
25.97,1.00407,0.495059
25.971,1.00458,0.495061
25.972,1.00509,0.495063
25.973,1.0056,0.495066
25.974,1.0061,0.495069
25.975,1.00661,0.495072
25.976,1.00712,0.495075
25.977,1.00763,0.495079
25.978,1.00814,0.495082
25.979,1.00865,0.495086
25.98,1.00915,0.495091
25.981,1.00966,0.495095
25.982,1.01017,0.4951
25.983,1.01068,0.495105
25.984,1.01119,0.49511
25.985,1.01171,0.495116
25.986,1.01222,0.495122
25.987,1.01273,0.495128
25.988,1.01324,0.495134
25.989,1.01375,0.495141
25.99,1.01426,0.495147
25.991,1.01477,0.495154
25.992,1.01529,0.495162
25.993,1.0158,0.495169
25.994,1.01631,0.495177
25.995,1.01682,0.495185
25.996,1.01734,0.495194
25.997,1.01785,0.495202
25.998,1.01837,0.495211
25.999,1.01888,0.49522
26,1.01939,0.495229
26.001,1.01991,0.495239
26.002,1.02042,0.495249
26.003,1.02094,0.495259
26.004,1.02145,0.495269
26.005,1.02197,0.49528
26.006,1.02248,0.495291
26.007,1.023,0.495302
26.008,1.02352,0.495313
26.009,1.02403,0.495325
26.01,1.02455,0.495337
26.011,1.02507,0.495349
26.012,1.02558,0.495362
26.013,1.0261,0.495374
26.014,1.02662,0.495387
26.015,1.02714,0.4954
26.016,1.02766,0.495414
26.017,1.02817,0.495427
26.018,1.02869,0.495441
26.019,1.02921,0.495456
26.02,1.02973,0.49547
26.021,1.03025,0.495485
26.022,1.03077,0.4955
26.023,1.03129,0.495515
26.024,1.03181,0.495531
26.025,1.03233,0.495546
26.026,1.03285,0.495562
26.027,1.03337,0.495579
26.028,1.0339,0.495595
26.029,1.03442,0.495612
26.03,1.03494,0.495629
26.031,1.03546,0.495646
26.032,1.03598,0.495664
26.033,1.03651,0.495682
26.034,1.03703,0.4957
26.035,1.03755,0.495718
26.036,1.03807,0.495737
26.037,1.0386,0.495756
26.038,1.03912,0.495775
26.039,1.03965,0.495794
26.04,1.04017,0.495814
26.041,1.04069,0.495834
26.042,1.04122,0.495854
26.043,1.04174,0.495874
26.044,1.04227,0.495895
26.045,1.04279,0.495916
26.046,1.04332,0.495937
26.047,1.04385,0.495959
26.048,1.04437,0.495981
26.049,1.0449,0.496003
26.05,1.04542,0.496025
26.051,1.04595,0.496047
26.052,1.04648,0.49607
26.053,1.04701,0.496093
26.054,1.04753,0.496117
26.055,1.04806,0.49614
26.056,1.04859,0.496164
26.057,1.04912,0.496188
26.058,1.04965,0.496212
26.059,1.05018,0.496237
26.06,1.0507,0.496262
26.061,1.05123,0.496287
26.062,1.05176,0.496313
26.063,1.05229,0.496338
26.064,1.05282,0.496364
26.065,1.05335,0.49639
26.066,1.05388,0.496417
26.067,1.05441,0.496444
26.068,1.05495,0.496471
26.069,1.05548,0.496498
26.07,1.05601,0.496525
26.071,1.05654,0.496553
26.072,1.05707,0.496581
26.073,1.0576,0.49661
26.074,1.05814,0.496638
26.075,1.05867,0.496667
26.076,1.0592,0.496696
26.077,1.05973,0.496726
26.078,1.06027,0.496755
26.079,1.0608,0.496785
26.08,1.06134,0.496816
26.081,1.06187,0.496846
26.082,1.0624,0.496877
26.083,1.06294,0.496908
26.084,1.06347,0.496939
26.085,1.06401,0.496971
26.086,1.06454,0.497002
26.087,1.06508,0.497034
26.088,1.06561,0.497067
26.089,1.06615,0.497099
26.09,1.06669,0.497132
26.091,1.06722,0.497165
26.092,1.06776,0.497199
26.093,1.0683,0.497233
26.094,1.06883,0.497267
26.095,1.06937,0.497301
26.096,1.06991,0.497335
26.097,1.07045,0.49737
26.098,1.07098,0.497405
26.099,1.07152,0.49744
26.1,1.07206,0.497476
26.101,1.0726,0.497512
26.102,1.07314,0.497548
26.103,1.07368,0.497584
26.104,1.07422,0.497621
26.105,1.07476,0.497658
26.106,1.0753,0.497695
26.107,1.07584,0.497733
26.108,1.07638,0.49777
26.109,1.07692,0.497808
26.11,1.07746,0.497847
26.111,1.078,0.497885
26.112,1.07854,0.497924
26.113,1.07908,0.497963
26.114,1.07962,0.498003
26.115,1.08017,0.498042
26.116,1.08071,0.498082
26.117,1.08125,0.498122
26.118,1.08179,0.498163
26.119,1.08234,0.498204
26.12,1.08288,0.498245
26.121,1.08342,0.498286
26.122,1.08397,0.498327
26.123,1.08451,0.498369
26.124,1.08505,0.498411
26.125,1.0856,0.498454
26.126,1.08614,0.498496
26.127,1.08669,0.498539
26.128,1.08723,0.498583
26.129,1.08778,0.498626
26.13,1.08832,0.49867
26.131,1.08887,0.498714
26.132,1.08941,0.498758
26.133,1.08996,0.498803
26.134,1.09051,0.498848
26.135,1.09105,0.498893
26.136,1.0916,0.498938
26.137,1.09215,0.498984
26.138,1.09269,0.49903
26.139,1.09324,0.499076
