t,K,Z
39.87,2.02057,0.994923
39.88,2.02057,0.994923
39.89,2.02057,0.994923
39.9,2.02057,0.994923
39.91,2.02057,0.994923
39.92,2.02057,0.994923
39.93,2.02057,0.994923
39.94,2.02057,0.994923
39.95,2.02057,0.994923
39.96,2.02057,0.994923
39.97,2.02057,0.994923
39.98,2.02057,0.994923
39.99,2.02057,0.994923
