t,K,Z
11.411,2.00663,1.00267
11.412,2.00662,1.00267
11.413,2.00662,1.00267
11.414,2.00661,1.00267
11.415,2.0066,1.00267
11.416,2.0066,1.00267
11.417,2.00659,1.00267
11.418,2.00658,1.00267
11.419,2.00658,1.00266
11.42,2.00657,1.00266
11.421,2.00657,1.00266
11.422,2.00656,1.00266
11.423,2.00655,1.00266
11.424,2.00655,1.00266
11.425,2.00654,1.00266
11.426,2.00653,1.00266
11.427,2.00653,1.00266
11.428,2.00652,1.00266
11.429,2.00651,1.00266
11.43,2.00651,1.00265
11.431,2.0065,1.00265
11.432,2.0065,1.00265
11.433,2.00649,1.00265
11.434,2.00648,1.00265
11.435,2.00648,1.00265
11.436,2.00647,1.00265
11.437,2.00646,1.00265
11.438,2.00646,1.00265
11.439,2.00645,1.00265
11.44,2.00644,1.00264
11.441,2.00644,1.00264
11.442,2.00643,1.00264
11.443,2.00643,1.00264
11.444,2.00642,1.00264
11.445,2.00641,1.00264
11.446,2.00641,1.00264
11.447,2.0064,1.00264
11.448,2.00639,1.00264
11.449,2.00639,1.00264
11.45,2.00638,1.00264
11.451,2.00638,1.00263
11.452,2.00637,1.00263
11.453,2.00636,1.00263
11.454,2.00636,1.00263
11.455,2.00635,1.00263
11.456,2.00634,1.00263
11.457,2.00634,1.00263
11.458,2.00633,1.00263
11.459,2.00633,1.00263
11.46,2.00632,1.00263
11.461,2.00631,1.00262
11.462,2.00631,1.00262
11.463,2.0063,1.00262
11.464,2.00629,1.00262
11.465,2.00629,1.00262
11.466,2.00628,1.00262
11.467,2.00627,1.00262
11.468,2.00627,1.00262
11.469,2.00626,1.00262
11.47,2.00626,1.00262
11.471,2.00625,1.00261
11.472,2.00624,1.00261
11.473,2.00624,1.00261
11.474,2.00623,1.00261
11.475,2.00622,1.00261
11.476,2.00622,1.00261
11.477,2.00621,1.00261
11.478,2.00621,1.00261
11.479,2.0062,1.00261
11.48,2.00619,1.00261
11.481,2.00619,1.0026
11.482,2.00618,1.0026
11.483,2.00617,1.0026
11.484,2.00617,1.0026
11.485,2.00616,1.0026
11.486,2.00616,1.0026
11.487,2.00615,1.0026
11.488,2.00614,1.0026
11.489,2.00614,1.0026
11.49,2.00613,1.00259
11.491,2.00613,1.00259
11.492,2.00612,1.00259
11.493,2.00611,1.00259
11.494,2.00611,1.00259
11.495,2.0061,1.00259
11.496,2.00609,1.00259
11.497,2.00609,1.00259
11.498,2.00608,1.00259
11.499,2.00608,1.00259
11.5,2.00607,1.00258
11.501,2.00606,1.00258
11.502,2.00606,1.00258
11.503,2.00605,1.00258
11.504,2.00604,1.00258
11.505,2.00604,1.00258
11.506,2.00603,1.00258
11.507,2.00603,1.00258
11.508,2.00602,1.00258
11.509,2.00601,1.00257
11.51,2.00601,1.00257
11.511,2.006,1.00257
11.512,2.00599,1.00257
11.513,2.00599,1.00257
11.514,2.00598,1.00257
11.515,2.00598,1.00257
11.516,2.00597,1.00257
11.517,2.00596,1.00257
11.518,2.00596,1.00256
11.519,2.00595,1.00256
11.52,2.00595,1.00256
11.521,2.00594,1.00256
11.522,2.00593,1.00256
11.523,2.00593,1.00256
11.524,2.00592,1.00256
11.525,2.00591,1.00256
11.526,2.00591,1.00256
11.527,2.0059,1.00255
11.528,2.0059,1.00255
11.529,2.00589,1.00255
11.53,2.00588,1.00255
11.531,2.00588,1.00255
11.532,2.00587,1.00255
11.533,2.00587,1.00255
11.534,2.00586,1.00255
11.535,2.00585,1.00255
11.536,2.00585,1.00254
11.537,2.00584,1.00254
11.538,2.00584,1.00254
11.539,2.00583,1.00254
11.54,2.00582,1.00254
11.541,2.00582,1.00254
11.542,2.00581,1.00254
11.543,2.0058,1.00254
11.544,2.0058,1.00253
11.545,2.00579,1.00253
11.546,2.00579,1.00253
11.547,2.00578,1.00253
11.548,2.00577,1.00253
11.549,2.00577,1.00253
11.55,2.00576,1.00253
11.551,2.00576,1.00253
11.552,2.00575,1.00253
11.553,2.00574,1.00252
11.554,2.00574,1.00252
11.555,2.00573,1.00252
11.556,2.00573,1.00252
11.557,2.00572,1.00252
11.558,2.00571,1.00252
11.559,2.00571,1.00252
11.56,2.0057,1.00252
11.561,2.0057,1.00251
11.562,2.00569,1.00251
11.563,2.00568,1.00251
11.564,2.00568,1.00251
11.565,2.00567,1.00251
11.566,2.00567,1.00251
11.567,2.00566,1.00251
11.568,2.00565,1.00251
11.569,2.00565,1.00251
11.57,2.00564,1.0025
11.571,2.00563,1.0025
11.572,2.00563,1.0025
11.573,2.00562,1.0025
11.574,2.00562,1.0025
11.575,2.00561,1.0025
11.576,2.0056,1.0025
11.577,2.0056,1.0025
11.578,2.00559,1.00249
11.579,2.00559,1.00249
11.58,2.00558,1.00249
11.581,2.00557,1.00249
11.582,2.00557,1.00249
11.583,2.00556,1.00249
11.584,2.00556,1.00249
11.585,2.00555,1.00249
11.586,2.00554,1.00248
11.587,2.00554,1.00248
11.588,2.00553,1.00248
11.589,2.00553,1.00248
11.59,2.00552,1.00248
11.591,2.00551,1.00248
11.592,2.00551,1.00248
11.593,2.0055,1.00248
11.594,2.0055,1.00247
11.595,2.00549,1.00247
11.596,2.00548,1.00247
11.597,2.00548,1.00247
11.598,2.00547,1.00247
11.599,2.00547,1.00247
11.6,2.00546,1.00247
11.601,2.00546,1.00247
11.602,2.00545,1.00246
11.603,2.00544,1.00246
11.604,2.00544,1.00246
11.605,2.00543,1.00246
11.606,2.00543,1.00246
11.607,2.00542,1.00246
11.608,2.00541,1.00246
11.609,2.00541,1.00246
11.61,2.0054,1.00245
11.611,2.0054,1.00245
11.612,2.00539,1.00245
11.613,2.00538,1.00245
11.614,2.00538,1.00245
11.615,2.00537,1.00245
11.616,2.00537,1.00245
11.617,2.00536,1.00245
11.618,2.00535,1.00244
11.619,2.00535,1.00244
11.62,2.00534,1.00244
11.621,2.00534,1.00244
11.622,2.00533,1.00244
11.623,2.00532,1.00244
11.624,2.00532,1.00244
11.625,2.00531,1.00243
11.626,2.00531,1.00243
11.627,2.0053,1.00243
11.628,2.0053,1.00243
11.629,2.00529,1.00243
11.63,2.00528,1.00243
11.631,2.00528,1.00243
11.632,2.00527,1.00243
11.633,2.00527,1.00242
11.634,2.00526,1.00242
11.635,2.00525,1.00242
11.636,2.00525,1.00242
11.637,2.00524,1.00242
11.638,2.00524,1.00242
11.639,2.00523,1.00242
11.64,2.00522,1.00241
11.641,2.00522,1.00241
11.642,2.00521,1.00241
11.643,2.00521,1.00241
11.644,2.0052,1.00241
11.645,2.0052,1.00241
11.646,2.00519,1.00241
11.647,2.00518,1.00241
11.648,2.00518,1.0024
11.649,2.00517,1.0024
11.65,2.00517,1.0024
11.651,2.00516,1.0024
11.652,2.00515,1.0024
11.653,2.00515,1.0024
11.654,2.00514,1.0024
11.655,2.00514,1.00239
11.656,2.00513,1.00239
11.657,2.00513,1.00239
11.658,2.00512,1.00239
11.659,2.00511,1.00239
11.66,2.00511,1.00239
11.661,2.0051,1.00239
11.662,2.0051,1.00239
11.663,2.00509,1.00238
11.664,2.00509,1.00238
11.665,2.00508,1.00238
11.666,2.00507,1.00238
11.667,2.00507,1.00238
11.668,2.00506,1.00238
11.669,2.00506,1.00238
11.67,2.00505,1.00237
11.671,2.00504,1.00237
11.672,2.00504,1.00237
11.673,2.00503,1.00237
11.674,2.00503,1.00237
11.675,2.00502,1.00237
11.676,2.00502,1.00237
11.677,2.00501,1.00236
11.678,2.005,1.00236
11.679,2.005,1.00236
11.68,2.00499,1.00236
11.681,2.00499,1.00236
11.682,2.00498,1.00236
11.683,2.00498,1.00236
11.684,2.00497,1.00236
11.685,2.00496,1.00235
11.686,2.00496,1.00235
11.687,2.00495,1.00235
11.688,2.00495,1.00235
11.689,2.00494,1.00235
11.69,2.00494,1.00235
11.691,2.00493,1.00235
11.692,2.00492,1.00234
11.693,2.00492,1.00234
11.694,2.00491,1.00234
11.695,2.00491,1.00234
11.696,2.0049,1.00234
11.697,2.0049,1.00234
11.698,2.00489,1.00234
11.699,2.00488,1.00233
11.7,2.00488,1.00233
11.701,2.00487,1.00233
11.702,2.00487,1.00233
11.703,2.00486,1.00233
11.704,2.00486,1.00233
11.705,2.00485,1.00233
11.706,2.00484,1.00232
11.707,2.00484,1.00232
11.708,2.00483,1.00232
11.709,2.00483,1.00232
11.71,2.00482,1.00232
11.711,2.00482,1.00232
11.712,2.00481,1.00232
11.713,2.0048,1.00231
11.714,2.0048,1.00231
11.715,2.00479,1.00231
11.716,2.00479,1.00231
11.717,2.00478,1.00231
11.718,2.00478,1.00231
11.719,2.00477,1.00231
11.72,2.00477,1.0023
11.721,2.00476,1.0023
11.722,2.00475,1.0023
11.723,2.00475,1.0023
11.724,2.00474,1.0023
11.725,2.00474,1.0023
11.726,2.00473,1.0023
11.727,2.00473,1.00229
11.728,2.00472,1.00229
11.729,2.00471,1.00229
11.73,2.00471,1.00229
11.731,2.0047,1.00229
11.732,2.0047,1.00229
11.733,2.00469,1.00229
11.734,2.00469,1.00228
11.735,2.00468,1.00228
11.736,2.00468,1.00228
11.737,2.00467,1.00228
11.738,2.00466,1.00228
11.739,2.00466,1.00228
11.74,2.00465,1.00227
11.741,2.00465,1.00227
11.742,2.00464,1.00227
11.743,2.00464,1.00227
11.744,2.00463,1.00227
11.745,2.00463,1.00227
11.746,2.00462,1.00227
11.747,2.00461,1.00226
11.748,2.00461,1.00226
11.749,2.0046,1.00226
11.75,2.0046,1.00226
11.751,2.00459,1.00226
11.752,2.00459,1.00226
11.753,2.00458,1.00226
11.754,2.00458,1.00225
11.755,2.00457,1.00225
11.756,2.00456,1.00225
11.757,2.00456,1.00225
11.758,2.00455,1.00225
11.759,2.00455,1.00225
11.76,2.00454,1.00225
11.761,2.00454,1.00224
11.762,2.00453,1.00224
11.763,2.00453,1.00224
11.764,2.00452,1.00224
11.765,2.00451,1.00224
11.766,2.00451,1.00224
11.767,2.0045,1.00223
11.768,2.0045,1.00223
11.769,2.00449,1.00223
11.77,2.00449,1.00223
11.771,2.00448,1.00223
11.772,2.00448,1.00223
11.773,2.00447,1.00223
11.774,2.00447,1.00222
11.775,2.00446,1.00222
11.776,2.00445,1.00222
11.777,2.00445,1.00222
11.778,2.00444,1.00222
11.779,2.00444,1.00222
11.78,2.00443,1.00221
11.781,2.00443,1.00221
11.782,2.00442,1.00221
11.783,2.00442,1.00221
11.784,2.00441,1.00221
11.785,2.00441,1.00221
11.786,2.0044,1.00221
11.787,2.00439,1.0022
11.788,2.00439,1.0022
11.789,2.00438,1.0022
11.79,2.00438,1.0022
11.791,2.00437,1.0022
11.792,2.00437,1.0022
11.793,2.00436,1.0022
11.794,2.00436,1.00219
11.795,2.00435,1.00219
11.796,2.00435,1.00219
11.797,2.00434,1.00219
11.798,2.00434,1.00219
11.799,2.00433,1.00219
11.8,2.00432,1.00218
11.801,2.00432,1.00218
11.802,2.00431,1.00218
11.803,2.00431,1.00218
11.804,2.0043,1.00218
11.805,2.0043,1.00218
11.806,2.00429,1.00218
11.807,2.00429,1.00217
11.808,2.00428,1.00217
11.809,2.00428,1.00217
11.81,2.00427,1.00217
11.811,2.00427,1.00217
11.812,2.00426,1.00217
11.813,2.00425,1.00216
11.814,2.00425,1.00216
11.815,2.00424,1.00216
11.816,2.00424,1.00216
11.817,2.00423,1.00216
11.818,2.00423,1.00216
11.819,2.00422,1.00215
11.82,2.00422,1.00215
11.821,2.00421,1.00215
11.822,2.00421,1.00215
11.823,2.0042,1.00215
11.824,2.0042,1.00215
11.825,2.00419,1.00215
11.826,2.00419,1.00214
11.827,2.00418,1.00214
11.828,2.00417,1.00214
11.829,2.00417,1.00214
11.83,2.00416,1.00214
11.831,2.00416,1.00214
11.832,2.00415,1.00213
11.833,2.00415,1.00213
11.834,2.00414,1.00213
11.835,2.00414,1.00213
11.836,2.00413,1.00213
11.837,2.00413,1.00213
11.838,2.00412,1.00212
11.839,2.00412,1.00212
11.84,2.00411,1.00212
11.841,2.00411,1.00212
11.842,2.0041,1.00212
11.843,2.0041,1.00212
11.844,2.00409,1.00212
11.845,2.00409,1.00211
11.846,2.00408,1.00211
11.847,2.00407,1.00211
11.848,2.00407,1.00211
11.849,2.00406,1.00211
11.85,2.00406,1.00211
11.851,2.00405,1.0021
11.852,2.00405,1.0021
11.853,2.00404,1.0021
11.854,2.00404,1.0021
11.855,2.00403,1.0021
11.856,2.00403,1.0021
11.857,2.00402,1.00209
11.858,2.00402,1.00209
11.859,2.00401,1.00209
11.86,2.00401,1.00209
11.861,2.004,1.00209
11.862,2.004,1.00209
11.863,2.00399,1.00208
11.864,2.00399,1.00208
11.865,2.00398,1.00208
11.866,2.00398,1.00208
11.867,2.00397,1.00208
11.868,2.00397,1.00208
11.869,2.00396,1.00208
11.87,2.00396,1.00207
11.871,2.00395,1.00207
11.872,2.00394,1.00207
11.873,2.00394,1.00207
11.874,2.00393,1.00207
11.875,2.00393,1.00207
11.876,2.00392,1.00206
11.877,2.00392,1.00206
11.878,2.00391,1.00206
11.879,2.00391,1.00206
11.88,2.0039,1.00206
11.881,2.0039,1.00206
11.882,2.00389,1.00205
11.883,2.00389,1.00205
11.884,2.00388,1.00205
11.885,2.00388,1.00205
11.886,2.00387,1.00205
11.887,2.00387,1.00205
11.888,2.00386,1.00204
11.889,2.00386,1.00204
11.89,2.00385,1.00204
11.891,2.00385,1.00204
11.892,2.00384,1.00204
11.893,2.00384,1.00204
11.894,2.00383,1.00203
11.895,2.00383,1.00203
11.896,2.00382,1.00203
11.897,2.00382,1.00203
11.898,2.00381,1.00203
11.899,2.00381,1.00203
11.9,2.0038,1.00202
11.901,2.0038,1.00202
11.902,2.00379,1.00202
11.903,2.00379,1.00202
11.904,2.00378,1.00202
11.905,2.00378,1.00202
11.906,2.00377,1.00201
11.907,2.00377,1.00201
11.908,2.00376,1.00201
11.909,2.00376,1.00201
11.91,2.00375,1.00201
11.911,2.00375,1.00201
11.912,2.00374,1.002
11.913,2.00374,1.002
11.914,2.00373,1.002
11.915,2.00373,1.002
11.916,2.00372,1.002
11.917,2.00372,1.002
11.918,2.00371,1.002
11.919,2.00371,1.00199
11.92,2.0037,1.00199
11.921,2.0037,1.00199
11.922,2.00369,1.00199
11.923,2.00369,1.00199
11.924,2.00368,1.00199
11.925,2.00368,1.00198
11.926,2.00367,1.00198
11.927,2.00367,1.00198
11.928,2.00366,1.00198
11.929,2.00366,1.00198
11.93,2.00365,1.00198
11.931,2.00365,1.00197
11.932,2.00364,1.00197
11.933,2.00364,1.00197
11.934,2.00363,1.00197
11.935,2.00363,1.00197
11.936,2.00362,1.00197
11.937,2.00362,1.00196
11.938,2.00361,1.00196
11.939,2.00361,1.00196
11.94,2.0036,1.00196
11.941,2.0036,1.00196
11.942,2.00359,1.00195
11.943,2.00359,1.00195
11.944,2.00358,1.00195
11.945,2.00358,1.00195
11.946,2.00357,1.00195
11.947,2.00357,1.00195
11.948,2.00356,1.00194
11.949,2.00356,1.00194
11.95,2.00355,1.00194
11.951,2.00355,1.00194
11.952,2.00354,1.00194
11.953,2.00354,1.00194
11.954,2.00353,1.00193
11.955,2.00353,1.00193
11.956,2.00352,1.00193
11.957,2.00352,1.00193
11.958,2.00351,1.00193
11.959,2.00351,1.00193
11.96,2.0035,1.00192
11.961,2.0035,1.00192
11.962,2.00349,1.00192
11.963,2.00349,1.00192
11.964,2.00348,1.00192
11.965,2.00348,1.00192
11.966,2.00347,1.00191
11.967,2.00347,1.00191
11.968,2.00346,1.00191
11.969,2.00346,1.00191
11.97,2.00346,1.00191
11.971,2.00345,1.00191
11.972,2.00345,1.0019
11.973,2.00344,1.0019
11.974,2.00344,1.0019
11.975,2.00343,1.0019
11.976,2.00343,1.0019
11.977,2.00342,1.0019
11.978,2.00342,1.00189
11.979,2.00341,1.00189
11.98,2.00341,1.00189
11.981,2.0034,1.00189
11.982,2.0034,1.00189
11.983,2.00339,1.00189
11.984,2.00339,1.00188
11.985,2.00338,1.00188
11.986,2.00338,1.00188
11.987,2.00337,1.00188
11.988,2.00337,1.00188
11.989,2.00336,1.00188
11.99,2.00336,1.00187
11.991,2.00335,1.00187
11.992,2.00335,1.00187
11.993,2.00334,1.00187
11.994,2.00334,1.00187
11.995,2.00334,1.00187
11.996,2.00333,1.00186
11.997,2.00333,1.00186
11.998,2.00332,1.00186
11.999,2.00332,1.00186
12,2.00331,1.00186
12.001,2.00331,1.00185
12.002,2.0033,1.00185
12.003,2.0033,1.00185
12.004,2.00329,1.00185
12.005,2.00329,1.00185
12.006,2.00328,1.00185
12.007,2.00328,1.00184
12.008,2.00327,1.00184
12.009,2.00327,1.00184
12.01,2.00326,1.00184
12.011,2.00326,1.00184
12.012,2.00326,1.00184
12.013,2.00325,1.00183
12.014,2.00325,1.00183
12.015,2.00324,1.00183
12.016,2.00324,1.00183
12.017,2.00323,1.00183
12.018,2.00323,1.00183
12.019,2.00322,1.00182
12.02,2.00322,1.00182
12.021,2.00321,1.00182
12.022,2.00321,1.00182
12.023,2.0032,1.00182
12.024,2.0032,1.00182
12.025,2.00319,1.00181
12.026,2.00319,1.00181
12.027,2.00319,1.00181
12.028,2.00318,1.00181
12.029,2.00318,1.00181
12.03,2.00317,1.0018
12.031,2.00317,1.0018
12.032,2.00316,1.0018
12.033,2.00316,1.0018
12.034,2.00315,1.0018
12.035,2.00315,1.0018
12.036,2.00314,1.00179
12.037,2.00314,1.00179
12.038,2.00313,1.00179
12.039,2.00313,1.00179
12.04,2.00313,1.00179
12.041,2.00312,1.00179
12.042,2.00312,1.00178
12.043,2.00311,1.00178
12.044,2.00311,1.00178
12.045,2.0031,1.00178
12.046,2.0031,1.00178
12.047,2.00309,1.00178
12.048,2.00309,1.00177
12.049,2.00308,1.00177
12.05,2.00308,1.00177
12.051,2.00308,1.00177
12.052,2.00307,1.00177
12.053,2.00307,1.00176
12.054,2.00306,1.00176
12.055,2.00306,1.00176
12.056,2.00305,1.00176
12.057,2.00305,1.00176
12.058,2.00304,1.00176
12.059,2.00304,1.00175
12.06,2.00303,1.00175
12.061,2.00303,1.00175
12.062,2.00303,1.00175
12.063,2.00302,1.00175
12.064,2.00302,1.00175
12.065,2.00301,1.00174
12.066,2.00301,1.00174
12.067,2.003,1.00174
12.068,2.003,1.00174
12.069,2.00299,1.00174
12.07,2.00299,1.00173
12.071,2.00298,1.00173
12.072,2.00298,1.00173
12.073,2.00298,1.00173
12.074,2.00297,1.00173
12.075,2.00297,1.00173
12.076,2.00296,1.00172
12.077,2.00296,1.00172
12.078,2.00295,1.00172
12.079,2.00295,1.00172
12.08,2.00294,1.00172
12.081,2.00294,1.00172
12.082,2.00294,1.00171
12.083,2.00293,1.00171
12.084,2.00293,1.00171
12.085,2.00292,1.00171
12.086,2.00292,1.00171
12.087,2.00291,1.0017
12.088,2.00291,1.0017
12.089,2.0029,1.0017
12.09,2.0029,1.0017
12.091,2.0029,1.0017
12.092,2.00289,1.0017
12.093,2.00289,1.00169
12.094,2.00288,1.00169
12.095,2.00288,1.00169
12.096,2.00287,1.00169
12.097,2.00287,1.00169
12.098,2.00287,1.00169
12.099,2.00286,1.00168
12.1,2.00286,1.00168
12.101,2.00285,1.00168
12.102,2.00285,1.00168
12.103,2.00284,1.00168
12.104,2.00284,1.00167
12.105,2.00283,1.00167
12.106,2.00283,1.00167
12.107,2.00283,1.00167
12.108,2.00282,1.00167
12.109,2.00282,1.00167
12.11,2.00281,1.00166
12.111,2.00281,1.00166
12.112,2.0028,1.00166
12.113,2.0028,1.00166
12.114,2.0028,1.00166
12.115,2.00279,1.00166
12.116,2.00279,1.00165
12.117,2.00278,1.00165
12.118,2.00278,1.00165
12.119,2.00277,1.00165
12.12,2.00277,1.00165
12.121,2.00277,1.00164
12.122,2.00276,1.00164
12.123,2.00276,1.00164
12.124,2.00275,1.00164
12.125,2.00275,1.00164
12.126,2.00274,1.00164
12.127,2.00274,1.00163
12.128,2.00274,1.00163
12.129,2.00273,1.00163
12.13,2.00273,1.00163
12.131,2.00272,1.00163
12.132,2.00272,1.00163
12.133,2.00271,1.00162
12.134,2.00271,1.00162
12.135,2.00271,1.00162
12.136,2.0027,1.00162
12.137,2.0027,1.00162
12.138,2.00269,1.00161
12.139,2.00269,1.00161
12.14,2.00268,1.00161
12.141,2.00268,1.00161
12.142,2.00268,1.00161
12.143,2.00267,1.00161
12.144,2.00267,1.0016
12.145,2.00266,1.0016
12.146,2.00266,1.0016
12.147,2.00265,1.0016
12.148,2.00265,1.0016
12.149,2.00265,1.00159
12.15,2.00264,1.00159
12.151,2.00264,1.00159
12.152,2.00263,1.00159
12.153,2.00263,1.00159
12.154,2.00263,1.00159
12.155,2.00262,1.00158
12.156,2.00262,1.00158
12.157,2.00261,1.00158
12.158,2.00261,1.00158
12.159,2.0026,1.00158
12.16,2.0026,1.00158
12.161,2.0026,1.00157
12.162,2.00259,1.00157
12.163,2.00259,1.00157
12.164,2.00258,1.00157
12.165,2.00258,1.00157
12.166,2.00258,1.00156
12.167,2.00257,1.00156
12.168,2.00257,1.00156
12.169,2.00256,1.00156
12.17,2.00256,1.00156
12.171,2.00255,1.00156
12.172,2.00255,1.00155
12.173,2.00255,1.00155
12.174,2.00254,1.00155
12.175,2.00254,1.00155
12.176,2.00253,1.00155
12.177,2.00253,1.00154
12.178,2.00253,1.00154
12.179,2.00252,1.00154
12.18,2.00252,1.00154
12.181,2.00251,1.00154
12.182,2.00251,1.00154
12.183,2.00251,1.00153
12.184,2.0025,1.00153
12.185,2.0025,1.00153
12.186,2.00249,1.00153
12.187,2.00249,1.00153
12.188,2.00249,1.00152
12.189,2.00248,1.00152
12.19,2.00248,1.00152
12.191,2.00247,1.00152
12.192,2.00247,1.00152
12.193,2.00246,1.00152
12.194,2.00246,1.00151
12.195,2.00246,1.00151
12.196,2.00245,1.00151
12.197,2.00245,1.00151
12.198,2.00244,1.00151
12.199,2.00244,1.00151
12.2,2.00244,1.0015
12.201,2.00243,1.0015
12.202,2.00243,1.0015
12.203,2.00242,1.0015
12.204,2.00242,1.0015
12.205,2.00242,1.00149
12.206,2.00241,1.00149
12.207,2.00241,1.00149
12.208,2.0024,1.00149
12.209,2.0024,1.00149
12.21,2.0024,1.00149
12.211,2.00239,1.00148
12.212,2.00239,1.00148
12.213,2.00238,1.00148
12.214,2.00238,1.00148
12.215,2.00238,1.00148
12.216,2.00237,1.00147
12.217,2.00237,1.00147
12.218,2.00237,1.00147
12.219,2.00236,1.00147
12.22,2.00236,1.00147
12.221,2.00235,1.00147
12.222,2.00235,1.00146
12.223,2.00235,1.00146
12.224,2.00234,1.00146
12.225,2.00234,1.00146
12.226,2.00233,1.00146
12.227,2.00233,1.00145
12.228,2.00233,1.00145
12.229,2.00232,1.00145
12.23,2.00232,1.00145
12.231,2.00231,1.00145
12.232,2.00231,1.00145
12.233,2.00231,1.00144
12.234,2.0023,1.00144
12.235,2.0023,1.00144
12.236,2.00229,1.00144
12.237,2.00229,1.00144
12.238,2.00229,1.00143
12.239,2.00228,1.00143
12.24,2.00228,1.00143
12.241,2.00228,1.00143
12.242,2.00227,1.00143
12.243,2.00227,1.00143
12.244,2.00226,1.00142
12.245,2.00226,1.00142
12.246,2.00226,1.00142
12.247,2.00225,1.00142
12.248,2.00225,1.00142
12.249,2.00224,1.00142
12.25,2.00224,1.00141
12.251,2.00224,1.00141
12.252,2.00223,1.00141
12.253,2.00223,1.00141
12.254,2.00223,1.00141
12.255,2.00222,1.0014
12.256,2.00222,1.0014
12.257,2.00221,1.0014
12.258,2.00221,1.0014
12.259,2.00221,1.0014
12.26,2.0022,1.0014
12.261,2.0022,1.00139
12.262,2.00219,1.00139
12.263,2.00219,1.00139
12.264,2.00219,1.00139
12.265,2.00218,1.00139
12.266,2.00218,1.00138
12.267,2.00218,1.00138
12.268,2.00217,1.00138
12.269,2.00217,1.00138
12.27,2.00216,1.00138
12.271,2.00216,1.00138
12.272,2.00216,1.00137
12.273,2.00215,1.00137
12.274,2.00215,1.00137
12.275,2.00215,1.00137
12.276,2.00214,1.00137
12.277,2.00214,1.00136
12.278,2.00213,1.00136
12.279,2.00213,1.00136
12.28,2.00213,1.00136
12.281,2.00212,1.00136
12.282,2.00212,1.00136
12.283,2.00212,1.00135
12.284,2.00211,1.00135
12.285,2.00211,1.00135
12.286,2.0021,1.00135
12.287,2.0021,1.00135
12.288,2.0021,1.00134
12.289,2.00209,1.00134
12.29,2.00209,1.00134
12.291,2.00209,1.00134
12.292,2.00208,1.00134
12.293,2.00208,1.00134
12.294,2.00208,1.00133
12.295,2.00207,1.00133
12.296,2.00207,1.00133
12.297,2.00206,1.00133
12.298,2.00206,1.00133
12.299,2.00206,1.00132
12.3,2.00205,1.00132
12.301,2.00205,1.00132
12.302,2.00205,1.00132
12.303,2.00204,1.00132
12.304,2.00204,1.00132
12.305,2.00203,1.00131
12.306,2.00203,1.00131
12.307,2.00203,1.00131
12.308,2.00202,1.00131
12.309,2.00202,1.00131
12.31,2.00202,1.0013
12.311,2.00201,1.0013
12.312,2.00201,1.0013
12.313,2.00201,1.0013
12.314,2.002,1.0013
12.315,2.002,1.0013
12.316,2.002,1.00129
12.317,2.00199,1.00129
12.318,2.00199,1.00129
12.319,2.00198,1.00129
12.32,2.00198,1.00129
12.321,2.00198,1.00128
12.322,2.00197,1.00128
12.323,2.00197,1.00128
12.324,2.00197,1.00128
12.325,2.00196,1.00128
12.326,2.00196,1.00128
12.327,2.00196,1.00127
12.328,2.00195,1.00127
12.329,2.00195,1.00127
12.33,2.00195,1.00127
12.331,2.00194,1.00127
12.332,2.00194,1.00127
12.333,2.00193,1.00126
12.334,2.00193,1.00126
12.335,2.00193,1.00126
12.336,2.00192,1.00126
12.337,2.00192,1.00126
12.338,2.00192,1.00125
12.339,2.00191,1.00125
12.34,2.00191,1.00125
12.341,2.00191,1.00125
12.342,2.0019,1.00125
12.343,2.0019,1.00125
12.344,2.0019,1.00124
12.345,2.00189,1.00124
12.346,2.00189,1.00124
12.347,2.00189,1.00124
12.348,2.00188,1.00124
12.349,2.00188,1.00123
12.35,2.00187,1.00123
12.351,2.00187,1.00123
12.352,2.00187,1.00123
12.353,2.00186,1.00123
12.354,2.00186,1.00123
12.355,2.00186,1.00122
12.356,2.00185,1.00122
12.357,2.00185,1.00122
12.358,2.00185,1.00122
12.359,2.00184,1.00122
12.36,2.00184,1.00121
12.361,2.00184,1.00121
12.362,2.00183,1.00121
12.363,2.00183,1.00121
12.364,2.00183,1.00121
12.365,2.00182,1.00121
12.366,2.00182,1.0012
12.367,2.00182,1.0012
12.368,2.00181,1.0012
12.369,2.00181,1.0012
12.37,2.00181,1.0012
12.371,2.0018,1.00119
12.372,2.0018,1.00119
12.373,2.0018,1.00119
12.374,2.00179,1.00119
12.375,2.00179,1.00119
12.376,2.00179,1.00119
12.377,2.00178,1.00118
12.378,2.00178,1.00118
12.379,2.00178,1.00118
12.38,2.00177,1.00118
12.381,2.00177,1.00118
12.382,2.00177,1.00117
12.383,2.00176,1.00117
12.384,2.00176,1.00117
12.385,2.00176,1.00117
12.386,2.00175,1.00117
12.387,2.00175,1.00117
12.388,2.00175,1.00116
12.389,2.00174,1.00116
12.39,2.00174,1.00116
12.391,2.00174,1.00116
12.392,2.00173,1.00116
12.393,2.00173,1.00116
12.394,2.00173,1.00115
12.395,2.00172,1.00115
