x	y
1057.97	1279.16
1058.62	1279.93
1059.26	1280.69
1059.9	1281.46
1060.54	1282.23
1061.19	1282.99
1061.83	1283.76
1062.47	1284.53
1063.11	1285.29
1063.75	1286.06
1064.4	1286.83
1065.04	1287.59
1065.68	1288.36
1066.32	1289.13
1066.97	1289.89
1067.61	1290.66
1068.25	1291.43
1068.89	1292.19
1069.54	1292.96
1070.18	1293.72
1070.82	1294.49
1071.46	1295.26
1072.11	1296.02
1072.75	1296.79
1073.39	1297.56
1074.03	1298.32
1074.67	1299.09
1075.32	1299.86
1075.96	1300.62
1076.6	1301.39
1077.24	1302.15
1077.89	1302.92
1078.53	1303.69
1079.17	1304.45
1079.81	1305.22
1080.46	1305.99
1081.1	1306.75
1081.74	1307.52
1082.38	1308.28
1083.03	1309.05
1083.67	1309.82
1084.31	1310.58
1084.95	1311.35
1085.6	1312.12
1086.24	1312.88
1086.88	1313.65
1087.52	1314.42
1088.17	1315.18
1088.81	1315.95
1089.45	1316.71
1090.09	1317.48
1090.74	1318.25
1091.38	1319.01
1092.02	1319.78
1092.67	1320.54
1093.31	1321.31
1093.95	1322.08
1094.59	1322.84
1095.24	1323.61
1095.88	1324.38
1096.52	1325.14
1097.16	1325.91
1097.81	1326.67
1098.45	1327.44
1099.09	1328.21
1099.73	1328.97
1100.38	1329.74
1101.02	1330.51
1101.66	1331.27
1102.3	1332.04
1102.95	1332.8
1103.59	1333.57
1104.23	1334.34
1104.88	1335.1
1105.52	1335.87
1106.16	1336.63
1106.8	1337.4
1107.45	1338.17
1108.09	1338.93
1108.73	1339.7
1109.37	1340.46
1110.02	1341.23
1110.66	1342
1111.3	1342.76
1111.95	1343.53
1112.59	1344.29
1113.23	1345.06
1113.87	1345.83
1114.52	1346.59
1115.16	1347.36
1115.8	1348.12
1116.45	1348.89
1117.09	1349.66
1117.73	1350.42
1118.37	1351.19
1119.02	1351.96
1119.66	1352.72
1120.3	1353.49
1120.95	1354.25
1121.59	1355.02
1122.23	1355.78
1122.87	1356.55
1123.52	1357.32
1124.16	1358.08
1124.8	1358.85
1125.45	1359.61
1126.09	1360.38
1126.73	1361.15
1127.37	1361.91
1128.02	1362.68
1128.66	1363.44
1129.3	1364.21
1129.95	1364.98
1130.59	1365.74
1131.23	1366.51
1131.87	1367.27
1132.52	1368.04
1133.16	1368.81
1133.8	1369.57
1134.45	1370.34
1135.09	1371.1
1135.73	1371.87
1136.38	1372.63
1137.02	1373.4
1137.66	1374.17
1138.31	1374.93
1138.95	1375.7
1139.59	1376.46
1140.23	1377.23
1140.88	1378
1141.52	1378.76
1142.16	1379.53
1142.81	1380.29
1143.45	1381.06
1144.09	1381.82
1144.74	1382.59
1145.38	1383.36
1146.02	1384.12
1146.67	1384.89
1147.31	1385.65
1147.95	1386.42
1148.59	1387.18
1149.24	1387.95
1149.88	1388.72
1150.52	1389.48
1151.17	1390.25
1151.81	1391.01
1152.45	1391.78
1153.1	1392.55
1153.74	1393.31
1154.38	1394.08
1155.03	1394.84
1155.67	1395.61
1156.31	1396.37
1156.96	1397.14
1157.6	1397.9
1158.24	1398.67
1158.89	1399.44
1159.53	1400.2
1160.17	1400.97
1160.82	1401.73
1161.46	1402.5
1162.1	1403.26
1162.75	1404.03
1163.39	1404.8
1164.03	1405.56
1164.68	1406.33
1165.32	1407.09
1165.96	1407.86
1166.61	1408.62
1167.25	1409.39
1167.89	1410.15
1168.54	1410.92
1169.18	1411.69
1169.82	1412.45
1170.47	1413.22
1171.11	1413.98
1171.75	1414.75
1172.4	1415.51
1173.04	1416.28
1173.68	1417.04
1174.33	1417.81
1174.97	1418.58
1175.61	1419.34
1176.26	1420.11
1176.9	1420.87
1177.54	1421.64
1178.19	1422.4
1178.83	1423.17
1179.47	1423.93
1180.12	1424.7
1180.76	1425.47
1181.4	1426.23
1182.05	1427
1182.69	1427.76
1183.33	1428.53
1183.98	1429.29
1184.62	1430.06
1185.26	1430.82
1185.91	1431.59
1186.55	1432.35
1187.19	1433.12
1187.84	1433.89
1188.48	1434.65
1189.13	1435.42
1189.77	1436.18
1190.41	1436.95
1191.06	1437.71
1191.7	1438.48
1192.34	1439.24
1192.99	1440.01
1193.63	1440.77
1194.27	1441.54
1194.92	1442.3
1195.56	1443.07
1196.2	1443.84
1196.85	1444.6
1197.49	1445.37
1198.14	1446.13
1198.78	1446.9
1199.42	1447.66
1200.07	1448.43
1200.71	1449.19
1201.35	1449.96
1202	1450.72
1202.64	1451.49
1203.28	1452.25
1203.93	1453.02
1204.57	1453.78
1205.22	1454.55
1205.86	1455.31
1206.5	1456.08
1207.15	1456.85
1207.79	1457.61
1208.43	1458.38
1209.08	1459.14
1209.72	1459.91
1210.37	1460.67
1211.01	1461.44
1211.65	1462.2
1212.3	1462.97
1212.94	1463.73
1213.58	1464.5
1214.23	1465.26
1214.87	1466.03
1215.52	1466.79
1216.16	1467.56
1216.8	1468.32
1217.45	1469.09
1218.09	1469.85
1218.74	1470.62
1219.38	1471.38
1220.02	1472.15
1220.67	1472.91
1221.31	1473.68
1221.95	1474.44
1222.6	1475.21
1223.24	1475.98
1223.89	1476.74
1224.53	1477.51
1225.17	1478.27
1225.82	1479.04
1226.46	1479.8
1227.11	1480.57
1227.75	1481.33
1228.39	1482.1
1229.04	1482.86
1229.68	1483.63
1230.33	1484.39
1230.97	1485.16
1231.61	1485.92
1232.26	1486.69
1232.9	1487.45
1233.55	1488.22
1234.19	1488.98
1234.83	1489.75
1235.48	1490.51
1236.12	1491.28
1236.77	1492.04
1237.41	1492.81
1238.05	1493.57
1238.7	1494.34
1239.34	1495.1
1239.99	1495.87
1240.63	1496.63
1241.27	1497.4
1241.92	1498.16
1242.56	1498.93
1243.21	1499.69
1243.85	1500.46
1244.49	1501.22
1245.14	1501.99
1245.78	1502.75
1246.43	1503.52
1247.07	1504.28
1247.71	1505.05
1248.36	1505.81
1249	1506.58
1249.65	1507.34
1250.29	1508.11
1250.94	1508.87
1251.58	1509.64
1252.22	1510.4
1252.87	1511.16
1253.51	1511.93
1254.16	1512.69
1254.8	1513.46
1255.44	1514.22
1256.09	1514.99
1256.73	1515.75
1257.38	1516.52
1258.02	1517.28
1258.67	1518.05
1259.31	1518.81
1259.95	1519.58
1260.6	1520.34
1261.24	1521.11
1261.89	1521.87
1262.53	1522.64
1263.18	1523.4
1263.82	1524.17
1264.46	1524.93
1265.11	1525.7
1265.75	1526.46
1266.4	1527.23
1267.04	1527.99
1267.69	1528.76
1268.33	1529.52
1268.97	1530.28
1269.62	1531.05
1270.26	1531.81
1270.91	1532.58
1271.55	1533.34
1272.2	1534.11
1272.84	1534.87
1273.49	1535.64
1274.13	1536.4
1274.77	1537.17
1275.42	1537.93
1276.06	1538.7
1276.71	1539.46
1277.35	1540.23
1278	1540.99
1278.64	1541.76
1279.29	1542.52
1279.93	1543.28
1280.57	1544.05
1281.22	1544.81
1281.86	1545.58
1282.51	1546.34
1283.15	1547.11
1283.8	1547.87
1284.44	1548.64
1285.09	1549.4
1285.73	1550.17
1286.37	1550.93
1287.02	1551.7
1287.66	1552.46
1288.31	1553.22
1288.95	1553.99
1289.6	1554.75
1290.24	1555.52
1290.89	1556.28
1291.53	1557.05
1292.18	1557.81
1292.82	1558.58
1293.46	1559.34
1294.11	1560.11
1294.75	1560.87
1295.4	1561.63
1296.04	1562.4
1296.69	1563.16
1297.33	1563.93
1297.98	1564.69
1298.62	1565.46
1299.27	1566.22
1299.91	1566.99
1300.56	1567.75
1301.2	1568.51
1301.84	1569.28
1302.49	1570.04
1303.13	1570.81
1303.78	1571.57
1304.42	1572.34
1305.07	1573.1
1305.71	1573.87
1306.36	1574.63
1307	1575.39
1307.65	1576.16
1308.29	1576.92
1308.94	1577.69
1309.58	1578.45
1310.23	1579.22
1310.87	1579.98
1311.52	1580.75
1312.16	1581.51
1312.81	1582.27
1313.45	1583.04
1314.09	1583.8
1314.74	1584.57
1315.38	1585.33
1316.03	1586.1
1316.67	1586.86
1317.32	1587.62
1317.96	1588.39
1318.61	1589.15
1319.25	1589.92
1319.9	1590.68
1320.54	1591.45
1321.19	1592.21
1321.83	1592.97
1322.48	1593.74
1323.12	1594.5
1323.77	1595.27
1324.41	1596.03
1325.06	1596.8
1325.7	1597.56
1326.35	1598.32
1326.99	1599.09
1327.64	1599.85
1328.28	1600.62
1328.93	1601.38
1329.57	1602.15
1330.22	1602.91
1330.86	1603.67
1331.51	1604.44
1332.15	1605.2
1332.8	1605.97
1333.44	1606.73
1334.09	1607.49
1334.73	1608.26
1335.38	1609.02
1336.02	1609.79
1336.67	1610.55
1337.31	1611.32
1337.96	1612.08
1338.6	1612.84
1339.25	1613.61
1339.89	1614.37
1340.54	1615.14
1341.18	1615.9
1341.83	1616.66
1342.47	1617.43
1343.12	1618.19
1343.76	1618.96
1344.41	1619.72
1345.05	1620.49
1345.7	1621.25
1346.34	1622.01
1346.99	1622.78
1347.63	1623.54
1348.28	1624.31
1348.92	1625.07
1349.57	1625.83
1350.21	1626.6
1350.86	1627.36
1351.5	1628.13
1352.15	1628.89
1352.8	1629.65
1353.44	1630.42
1354.09	1631.18
1354.73	1631.95
1355.38	1632.71
1356.02	1633.47
1356.67	1634.24
1357.31	1635
1357.96	1635.77
1358.6	1636.53
1359.25	1637.29
1359.89	1638.06
1360.54	1638.82
1361.18	1639.59
1361.83	1640.35
1362.47	1641.11
1363.12	1641.88
1363.76	1642.64
1364.41	1643.4
1365.06	1644.17
1365.7	1644.93
1366.35	1645.7
1366.99	1646.46
1367.64	1647.22
1368.28	1647.99
1368.93	1648.75
1369.57	1649.52
1370.22	1650.28
1370.86	1651.04
1371.51	1651.81
1372.15	1652.57
1372.8	1653.34
1373.44	1654.1
1374.09	1654.86
1374.74	1655.63
1375.38	1656.39
1376.03	1657.15
1376.67	1657.92
1377.32	1658.68
1377.96	1659.45
1378.61	1660.21
1379.25	1660.97
1379.9	1661.74
1380.54	1662.5
1381.19	1663.26
1381.84	1664.03
1382.48	1664.79
1383.13	1665.56
1383.77	1666.32
1384.42	1667.08
1385.06	1667.85
1385.71	1668.61
1386.35	1669.37
1387	1670.14
1387.65	1670.9
1388.29	1671.67
1388.94	1672.43
1389.58	1673.19
1390.23	1673.96
1390.87	1674.72
1391.52	1675.48
1392.16	1676.25
1392.81	1677.01
1393.46	1677.78
1394.1	1678.54
1394.75	1679.3
1395.39	1680.07
1396.04	1680.83
1396.68	1681.59
1397.33	1682.36
1397.98	1683.12
1398.62	1683.88
1399.27	1684.65
1399.91	1685.41
1400.56	1686.18
1401.2	1686.94
1401.85	1687.7
1402.5	1688.47
1403.14	1689.23
1403.79	1689.99
1404.43	1690.76
1405.08	1691.52
1405.72	1692.28
1406.37	1693.05
1407.02	1693.81
1407.66	1694.57
1408.31	1695.34
1408.95	1696.1
1409.6	1696.87
1410.24	1697.63
1410.89	1698.39
1411.54	1699.16
1412.18	1699.92
1412.83	1700.68
1413.47	1701.45
1414.12	1702.21
1414.76	1702.97
1415.41	1703.74
1416.06	1704.5
1416.7	1705.26
1417.35	1706.03
1417.99	1706.79
1418.64	1707.55
1419.29	1708.32
1419.93	1709.08
1420.58	1709.84
1421.22	1710.61
1421.87	1711.37
1422.52	1712.13
1423.16	1712.9
1423.81	1713.66
1424.45	1714.42
1425.1	1715.19
1425.74	1715.95
1426.39	1716.71
1427.04	1717.48
1427.68	1718.24
1428.33	1719
1428.97	1719.77
1429.62	1720.53
1430.27	1721.3
1430.91	1722.06
1431.56	1722.82
1432.2	1723.59
1432.85	1724.35
1433.5	1725.11
1434.14	1725.87
1434.79	1726.64
1435.43	1727.4
1436.08	1728.16
1436.73	1728.93
1437.37	1729.69
1438.02	1730.45
1438.67	1731.22
1439.31	1731.98
1439.96	1732.74
1440.6	1733.51
1441.25	1734.27
1441.9	1735.03
1442.54	1735.8
1443.19	1736.56
1443.83	1737.32
1444.48	1738.09
1445.13	1738.85
1445.77	1739.61
1446.42	1740.38
1447.06	1741.14
1447.71	1741.9
1448.36	1742.67
1449	1743.43
1449.65	1744.19
1450.3	1744.96
1450.94	1745.72
1451.59	1746.48
1452.23	1747.25
1452.88	1748.01
1453.53	1748.77
1454.17	1749.53
1454.82	1750.3
1455.47	1751.06
1456.11	1751.82
1456.76	1752.59
1457.4	1753.35
1458.05	1754.11
1458.7	1754.88
1459.34	1755.64
1459.99	1756.4
1460.64	1757.17
1461.28	1757.93
1461.93	1758.69
1462.57	1759.46
1463.22	1760.22
1463.87	1760.98
1464.51	1761.74
1465.16	1762.51
1465.81	1763.27
1466.45	1764.03
1467.1	1764.8
1467.75	1765.56
1468.39	1766.32
1469.04	1767.09
1469.68	1767.85
1470.33	1768.61
1470.98	1769.37
1471.62	1770.14
1472.27	1770.9
1472.92	1771.66
1473.56	1772.43
1474.21	1773.19
1474.86	1773.95
1475.5	1774.72
1476.15	1775.48
1476.8	1776.24
1477.44	1777
1478.09	1777.77
1478.74	1778.53
1479.38	1779.29
1480.03	1780.06
1480.67	1780.82
1481.32	1781.58
1481.97	1782.34
1482.61	1783.11
1483.26	1783.87
1483.91	1784.63
1484.55	1785.4
1485.2	1786.16
1485.85	1786.92
1486.49	1787.68
1487.14	1788.45
1487.79	1789.21
1488.43	1789.97
1489.08	1790.74
1489.73	1791.5
1490.37	1792.26
1491.02	1793.02
1491.67	1793.79
1492.31	1794.55
1492.96	1795.31
1493.61	1796.08
1494.25	1796.84
1494.9	1797.6
1495.55	1798.36
1496.19	1799.13
1496.84	1799.89
1497.49	1800.65
1498.13	1801.41
1498.78	1802.18
1499.43	1802.94
1500.07	1803.7
1500.72	1804.47
1501.37	1805.23
1502.01	1805.99
1502.66	1806.75
1503.31	1807.52
1503.95	1808.28
1504.6	1809.04
1505.25	1809.8
1505.89	1810.57
1506.54	1811.33
1507.19	1812.09
1507.83	1812.86
1508.48	1813.62
1509.13	1814.38
1509.77	1815.14
1510.42	1815.91
1511.07	1816.67
1511.72	1817.43
1512.36	1818.19
1513.01	1818.96
1513.66	1819.72
1514.3	1820.48
1514.95	1821.24
1515.6	1822.01
1516.24	1822.77
1516.89	1823.53
1517.54	1824.29
1518.18	1825.06
1518.83	1825.82
1519.48	1826.58
1520.12	1827.34
1520.77	1828.11
1521.42	1828.87
1522.07	1829.63
1522.71	1830.39
1523.36	1831.16
1524.01	1831.92
1524.65	1832.68
1525.3	1833.44
1525.95	1834.21
1526.59	1834.97
1527.24	1835.73
1527.89	1836.49
1528.54	1837.26
1529.18	1838.02
1529.83	1838.78
1530.48	1839.54
1531.12	1840.31
1531.77	1841.07
1532.42	1841.83
1533.06	1842.59
1533.71	1843.36
1534.36	1844.12
1535.01	1844.88
1535.65	1845.64
1536.3	1846.41
1536.95	1847.17
1537.59	1847.93
1538.24	1848.69
1538.89	1849.46
1539.54	1850.22
1540.18	1850.98
1540.83	1851.74
1541.48	1852.51
1542.12	1853.27
1542.77	1854.03
1543.42	1854.79
1544.07	1855.55
1544.71	1856.32
1545.36	1857.08
1546.01	1857.84
1546.65	1858.6
1547.3	1859.37
1547.95	1860.13
1548.6	1860.89
1549.24	1861.65
1549.89	1862.42
1550.54	1863.18
1551.19	1863.94
1551.83	1864.7
1552.48	1865.46
1553.13	1866.23
1553.77	1866.99
1554.42	1867.75
1555.07	1868.51
1555.72	1869.28
1556.36	1870.04
1557.01	1870.8
1557.66	1871.56
1558.31	1872.32
1558.95	1873.09
1559.6	1873.85
1560.25	1874.61
1560.89	1875.37
1561.54	1876.14
1562.19	1876.9
1562.84	1877.66
1563.48	1878.42
1564.13	1879.18
1564.78	1879.95
1565.43	1880.71
1566.07	1881.47
1566.72	1882.23
1567.37	1883
1568.02	1883.76
1568.66	1884.52
1569.31	1885.28
1569.96	1886.04
1570.61	1886.81
1571.25	1887.57
1571.9	1888.33
1572.55	1889.09
1573.2	1889.85
1573.84	1890.62
1574.49	1891.38
1575.14	1892.14
1575.79	1892.9
1576.43	1893.66
1577.08	1894.43
1577.73	1895.19
1578.38	1895.95
1579.02	1896.71
1579.67	1897.47
1580.32	1898.24
1580.97	1899
1581.61	1899.76
1582.26	1900.52
1582.91	1901.28
1583.56	1902.05
1584.2	1902.81
1584.85	1903.57
1585.5	1904.33
1586.15	1905.09
1586.79	1905.86
1587.44	1906.62
1588.09	1907.38
1588.74	1908.14
1589.39	1908.9
1590.03	1909.67
1590.68	1910.43
1591.33	1911.19
1591.98	1911.95
1592.62	1912.71
1593.27	1913.48
1593.92	1914.24
1594.57	1915
1595.21	1915.76
1595.86	1916.52
1596.51	1917.29
1597.16	1918.05
1597.81	1918.81
1598.45	1919.57
1599.1	1920.33
1599.75	1921.09
1600.4	1921.86
1601.04	1922.62
1601.69	1923.38
1602.34	1924.14
1602.99	1924.9
1603.64	1925.67
1604.28	1926.43
1604.93	1927.19
1605.58	1927.95
1606.23	1928.71
1606.87	1929.47
1607.52	1930.24
1608.17	1931
1608.82	1931.76
1609.47	1932.52
1610.11	1933.28
1610.76	1934.04
1611.41	1934.81
1612.06	1935.57
1612.71	1936.33
1613.35	1937.09
1614	1937.85
1614.65	1938.62
1615.3	1939.38
1615.94	1940.14
1616.59	1940.9
1617.24	1941.66
1617.89	1942.42
1618.54	1943.19
1619.18	1943.95
1619.83	1944.71
1620.48	1945.47
1621.13	1946.23
1621.78	1946.99
1622.42	1947.76
1623.07	1948.52
1623.72	1949.28
1624.37	1950.04
1625.02	1950.8
1625.66	1951.56
1626.31	1952.32
1626.96	1953.09
1627.61	1953.85
1628.26	1954.61
1628.91	1955.37
1629.55	1956.13
1630.2	1956.89
1630.85	1957.66
1631.5	1958.42
1632.15	1959.18
1632.79	1959.94
1633.44	1960.7
1634.09	1961.46
1634.74	1962.23
1635.39	1962.99
1636.03	1963.75
1636.68	1964.51
1637.33	1965.27
1637.98	1966.03
1638.63	1966.79
1639.28	1967.56
1639.92	1968.32
1640.57	1969.08
1641.22	1969.84
1641.87	1970.6
1642.52	1971.36
1643.16	1972.12
1643.81	1972.89
1644.46	1973.65
1645.11	1974.41
1645.76	1975.17
1646.41	1975.93
1647.05	1976.69
1647.7	1977.45
1648.35	1978.22
1649	1978.98
1649.65	1979.74
1650.3	1980.5
1650.94	1981.26
1651.59	1982.02
1652.24	1982.78
1652.89	1983.55
1653.54	1984.31
1654.19	1985.07
1654.83	1985.83
1655.48	1986.59
1656.13	1987.35
1656.78	1988.11
1657.43	1988.87
1658.08	1989.64
1658.72	1990.4
1659.37	1991.16
1660.02	1991.92
1660.67	1992.68
1661.32	1993.44
1661.97	1994.2
1662.61	1994.97
1663.26	1995.73
1663.91	1996.49
1664.56	1997.25
1665.21	1998.01
1665.86	1998.77
1666.51	1999.53
1667.15	2000.29
1667.8	2001.06
1668.45	2001.82
1669.1	2002.58
1669.75	2003.34
1670.4	2004.1
1671.04	2004.86
1671.69	2005.62
1672.34	2006.38
1672.99	2007.14
1673.64	2007.91
1674.29	2008.67
1674.94	2009.43
1675.58	2010.19
1676.23	2010.95
1676.88	2011.71
1677.53	2012.47
1678.18	2013.23
1678.83	2014
1679.48	2014.76
1680.12	2015.52
1680.77	2016.28
1681.42	2017.04
1682.07	2017.8
1682.72	2018.56
1683.37	2019.32
1684.02	2020.08
1684.67	2020.84
1685.31	2021.61
1685.96	2022.37
1686.61	2023.13
1687.26	2023.89
1687.91	2024.65
1688.56	2025.41
1689.21	2026.17
1689.85	2026.93
1690.5	2027.69
1691.15	2028.46
1691.8	2029.22
1692.45	2029.98
1693.1	2030.74
1693.75	2031.5
1694.4	2032.26
1695.04	2033.02
1695.69	2033.78
1696.34	2034.54
1696.99	2035.3
1697.64	2036.07
1698.29	2036.83
1698.94	2037.59
1699.59	2038.35
1700.24	2039.11
1700.88	2039.87
1701.53	2040.63
1702.18	2041.39
1702.83	2042.15
1703.48	2042.91
1704.13	2043.67
1704.78	2044.44
1705.43	2045.2
1706.08	2045.96
1706.72	2046.72
1707.37	2047.48
1708.02	2048.24
1708.67	2049
1709.32	2049.76
1709.97	2050.52
1710.62	2051.28
1711.27	2052.04
1711.92	2052.8
1712.56	2053.57
1713.21	2054.33
1713.86	2055.09
1714.51	2055.85
1715.16	2056.61
1715.81	2057.37
1716.46	2058.13
1717.11	2058.89
1717.76	2059.65
1718.41	2060.41
1719.05	2061.17
1719.7	2061.93
1720.35	2062.69
1721	2063.46
1721.65	2064.22
1722.3	2064.98
1722.95	2065.74
1723.6	2066.5
1724.25	2067.26
1724.9	2068.02
1725.55	2068.78
1726.19	2069.54
1726.84	2070.3
1727.49	2071.06
1728.14	2071.82
1728.79	2072.58
1729.44	2073.34
1730.09	2074.11
1730.74	2074.87
1731.39	2075.63
1732.04	2076.39
1732.69	2077.15
1733.34	2077.91
1733.98	2078.67
1734.63	2079.43
1735.28	2080.19
1735.93	2080.95
1736.58	2081.71
1737.23	2082.47
1737.88	2083.23
1738.53	2083.99
1739.18	2084.75
1739.83	2085.51
1740.48	2086.27
1741.13	2087.04
1741.78	2087.8
1742.42	2088.56
1743.07	2089.32
1743.72	2090.08
1744.37	2090.84
1745.02	2091.6
1745.67	2092.36
1746.32	2093.12
1746.97	2093.88
1747.62	2094.64
1748.27	2095.4
1748.92	2096.16
1749.57	2096.92
1750.22	2097.68
1750.87	2098.44
1751.52	2099.2
1752.16	2099.96
1752.81	2100.72
1753.46	2101.48
1754.11	2102.25
1754.76	2103.01
1755.41	2103.77
1756.06	2104.53
1756.71	2105.29
1757.36	2106.05
1758.01	2106.81
1758.66	2107.57
1759.31	2108.33
1759.96	2109.09
1760.61	2109.85
1761.26	2110.61
1761.91	2111.37
1762.56	2112.13
1763.21	2112.89
1763.86	2113.65
1764.5	2114.41
1765.15	2115.17
1765.8	2115.93
1766.45	2116.69
1767.1	2117.45
1767.75	2118.21
1768.4	2118.97
1769.05	2119.73
1769.7	2120.49
1770.35	2121.25
1771	2122.01
1771.65	2122.77
1772.3	2123.53
1772.95	2124.3
1773.6	2125.06
1774.25	2125.82
1774.9	2126.58
1775.55	2127.34
1776.2	2128.1
1776.85	2128.86
1777.5	2129.62
1778.15	2130.38
1778.8	2131.14
1779.45	2131.9
1780.1	2132.66
1780.75	2133.42
1781.39	2134.18
1782.04	2134.94
1782.69	2135.7
1783.34	2136.46
1783.99	2137.22
1784.64	2137.98
1785.29	2138.74
1785.94	2139.5
1786.59	2140.26
1787.24	2141.02
1787.89	2141.78
1788.54	2142.54
1789.19	2143.3
1789.84	2144.06
1790.49	2144.82
1791.14	2145.58
1791.79	2146.34
1792.44	2147.1
1793.09	2147.86
1793.74	2148.62
1794.39	2149.38
1795.04	2150.14
1795.69	2150.9
1796.34	2151.66
1796.99	2152.42
1797.64	2153.18
1798.29	2153.94
1798.94	2154.7
1799.59	2155.46
1800.24	2156.22
1800.89	2156.98
1801.54	2157.74
1802.19	2158.5
1802.84	2159.26
1803.49	2160.02
1804.14	2160.78
1804.79	2161.54
1805.44	2162.3
1806.09	2163.06
1806.74	2163.82
1807.39	2164.58
1808.04	2165.34
1808.69	2166.1
1809.34	2166.86
1809.99	2167.62
1810.64	2168.38
1811.29	2169.14
1811.94	2169.9
1812.59	2170.66
1813.24	2171.42
1813.89	2172.18
1814.54	2172.94
1815.19	2173.7
1815.84	2174.46
1816.49	2175.22
1817.14	2175.98
1817.79	2176.74
1818.44	2177.5
1819.09	2178.26
1819.74	2179.02
1820.39	2179.78
1821.04	2180.54
1821.69	2181.3
1822.34	2182.06
1822.99	2182.82
1823.64	2183.58
1824.29	2184.34
1824.94	2185.1
1825.59	2185.86
1826.24	2186.62
1826.89	2187.38
1827.54	2188.14
1828.19	2188.9
1828.84	2189.65
1829.49	2190.41
